what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600869203
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600877468
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600881703
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600888062
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600892562
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600898187
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600901750
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600908375
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600912765
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600922000
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600926859
started,bundle,org.eclipse.wst.wsi.ui,1.0.400.v200805140300,org.eclipse.wst.wsi.ui,1243600927500
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,org.eclipse.wst.common.uriresolver,1243600927625
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,org.eclipse.wst.internet.cache,1243600927703
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600932500
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600934593
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600939296
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600943359
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600950000
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600953968
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600966375
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243601070703
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ProblemView,1243601070765
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1243601072203
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243601077312
