what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243601372734
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243601378546
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243601387296
started,bundle,org.eclipse.jst.servlet.ui,1.1.200.v200805150230,org.eclipse.jst.servlet.ui,1243601401750
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243601404843
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243601420890
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243601420968
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243601430031
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243601508218
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.refresh,1243601518296
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ProblemView,1243601521546
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1243601528500
started,bundle,org.eclipse.jst.ejb.ui,1.1.200.v200805292155,org.eclipse.jst.ejb.ui,1243601541328
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.200.v200806041500,org.eclipse.jst.j2ee.ejb,1243601541343
started,bundle,org.eclipse.jst.jee.ui,1.0.100.v200805221242,org.eclipse.jst.jee.ui,1243601541343
executed,command,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.launchShortcut.run,1243601541359
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243601541359
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243601544031
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1243601548609
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1243601548890
executed,command,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1243601552640
started,bundle,org.jboss.ide.eclipse.freemarker,1.0.2.GA-R200905070146-H18,org.jboss.ide.eclipse.freemarker,1243601552875
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1243601553031
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1243601554109
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1243601558640
