what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1243604150406
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1243604153734
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243604158843
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243604158859
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243604158921
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243604313109
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243604316640
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243604316656
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243604316703
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243604319734
opened,editor,org.jboss.tools.hibernate.xml.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.ui.xml.editor.Hibernate3CompoundEditor,1243604321781
activated,editor,org.jboss.tools.hibernate.xml.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.ui.xml.editor.Hibernate3CompoundEditor,1243604321953
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1243604322921
opened,editor,org.jboss.tools.hibernate.xml.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.ui.xml.editor.Hibernate3CompoundEditor,1243604323093
activated,editor,org.jboss.tools.hibernate.xml.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.ui.xml.editor.Hibernate3CompoundEditor,1243604323171
closed,editor,org.jboss.tools.hibernate.xml.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.ui.xml.editor.HibConfig3CompoundEditor,1243604325375
closed,editor,org.jboss.tools.hibernate.xml.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.ui.xml.editor.HibConfig3CompoundEditor,1243604326515
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1243604330218
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1243604330281
closed,editor,org.jboss.tools.hibernate.xml.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.ui.xml.editor.Hibernate3CompoundEditor,1243604330281
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1243604330296
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.ClassFileEditor,1243604330312
closed,editor,org.jboss.tools.hibernate.xml.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.ui.xml.editor.Hibernate3CompoundEditor,1243604330312
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1243604331906
opened,editor,org.jboss.tools.hibernate.xml.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.ui.xml.editor.Hibernate3CompoundEditor,1243604332078
