what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600743375
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600747718
opened,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ProblemView,1243600750515
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ProblemView,1243600750562
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1243600767656
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring,1243600768218
started,bundle,org.eclipse.wst.ws.service.policy,1.0.0.v200805221441,org.eclipse.wst.ws.service.policy,1243600786546
started,bundle,org.eclipse.wst.command.env,1.0.305.v200805281530,org.eclipse.wst.command.env,1243600786593
started,bundle,org.eclipse.wst.ws,1.1.0.v200805140300,org.eclipse.wst.ws,1243600786609
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1243600787109
started,bundle,org.jboss.ide.eclipse.archives.core,3.0.1.GA-R200905070146-H18,org.jboss.ide.eclipse.archives.core,1243600787140
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.0.1.GA-R200905070146-H18,org.jboss.ide.eclipse.archives.webtools,1243600787140
started,bundle,org.jboss.tools.esb.project.core,1.1.1.GA-R200905070146-H18,org.jboss.tools.esb.project.core,1243600787218
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600787734
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600794875
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1243600795578
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600815718
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600820031
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600831750
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600836500
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600842796
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600847687
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600855625
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600860671
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1243600864843
